Fecha,Texto,Usuario,Localización,Longitud,Latitud
2020-06-06 16:32:25,"RT @PasMartn: He leido “el contrainforme del 8M”, que ya es mérito, y no paro de partirme tol’ mondongo.
Claro que el 8M no es culpable de…",Guripa72,Aranda de Duero,,
2020-06-06 16:32:27,O dia que alguém me ganhar no ludo eu paro de jogar,HenriqueEltu,"Castanhal, Brasil",,
2020-06-06 16:32:27,"RT @JavierArocaA: Y la prensa española todavía no se ha enterado , por lo  visto. O no ha llegado el becario traductor . https://t.co/IIJ5u…",jfmartinm63,,,
2020-06-06 16:32:28,@naaaars Y lo de que se están pagando los ERTE... Demasiada casualidad que no conozca ni 1 persona que se lo hayan… https://t.co/YYrttvxVhR,gfeernandeez,"Lleida, España",,
2020-06-06 16:32:32,"RT @mujer_alienada: No paro de mirar la ilustración y solo veo ""compañerismo"". ¿Qué mente perturbada ve machismo ahí? 🤦🏻‍♀️🤦🏻‍♀️",GatoCurioso77,España,,
2020-06-06 16:32:32,RT @Elisabe62064482: #renfetripulacionesenerte,SoniaCid40,,,
2020-06-06 16:32:35,"@luisruizbal @gonzalothepike @ivanedlm Nunca votaré a un político que gane + de 3 SMI. (Repítelo conmigo).

La vida… https://t.co/4kqhMCYGQc",PodChamberi,"Madrid, barrio de Chamberí",,
2020-06-06 16:32:35,RT @omarbula: Gracias a Trump...,maggylarez,Estados Unidos,,
2020-06-06 16:32:37,"RT @OscarOrtizE2: El terrorista Petro y sus Camaradas de Fecode, buscan llegar a las elecciones del 2022 con el país en hambre, desempleo y…",LopezMauriciolb,,,
2020-06-06 16:32:38,"@omarbula Cuando uno ve que países europeos que abren y abren sectores de la economía, en EEUU mejora la tasa de de… https://t.co/UsZG3aT2F9",alejocorreas,,,
2020-06-06 16:32:39,"eu não paro de ver o vídeo que a juliana me mandou no insta sobre ""a mulher de peixes"", mais eu impossível aquele vídeo KKKIKKKIKKKKKK",Beatriz17544242,"Caçu, Brasil",,
2020-06-06 16:32:39,AY DIOOOS cuando se enteró del paro de pilotos !!!!! me dijo LUNA SACA LOS PASAJES PARA EL JUEVES pero ya los había… https://t.co/495NmP3n8D,neozcbx,🇦🇷 s/h icon by daidrws on ig,,
2020-06-06 16:32:41,Se eu pegar 100 seguidores no Twitter ate meia noite eu paro de bater punheta https://t.co/r5vwPZKnG1,Ykuurozinho,,,
2020-06-06 16:32:42,"RT @m_ntst: Cafiero sale a decir boludeces para que nos olvidemos que declararon default, aumentó el desempleo, los municipios históricamen…",monisalander,,,
2020-06-06 16:32:43,RT @SrtaAfronta: Quando estou bronzeada e de marquinha não paro de ficar me admirando em frente ao espelho 👙🥰,MayhSanttos5,"Rio de Janeiro, Brasil",,
2020-06-06 16:32:44,"RT @GianinoGian: #LopezDestruyendoMexico y burlándose de los trabajadores.
Morena impulsa iniciativa para que los trabajadores desempleados…",pulqss1,Zapopan,,
2020-06-06 16:32:45,"RT @JavierArocaA: Y la prensa española todavía no se ha enterado , por lo  visto. O no ha llegado el becario traductor . https://t.co/IIJ5u…",JavierArocaA,Sevilla/Andalusía/La Tierra,,
2020-06-06 16:32:45,Se pueder hilar con hilo de cobre que es lo que llevan los enchufes,rgmelcapitan,De alla para aca.,,
2020-06-06 16:32:46,"RT @MemorialVT: Recordamos a FRANCISCO MACHÍO MARTOS asesinado por los Comandos Autónomos Anticapitalistas (CAA)en Azpeitia, 7 junio 1983.…",PlanetHuesa,"Boadilla del Monte, España",,
2020-06-06 16:32:48,@julioastillero Se respeta su opinión pero la realidad es que AMLO esta previniendo con sus proyectos el incremento… https://t.co/ELF1NIlUgL,IsaGranados5,,,
2020-06-06 16:32:51,"Vamos que te comes una temporada del Badajoz en Segunda Regional en 2013, pero en 2020 llega una pandemia, te queda… https://t.co/oKgXfDCpfS",playerssegundab,,,
2020-06-06 16:32:51,¿Qué dirá la izquierda ahora?,Gustavo76671635,,,
2020-06-06 16:32:54,"""Los alivios orientados a los asociados que hemos trabajado con la asamblea de asociados y los directivos en… https://t.co/mVs9UHIPrr",Germanchos,"Cali, Colombia",,
2020-06-06 16:32:54,A 6anos atrás eu começava com a minha jornada canabica,jordinmss,"Rio de Janeiro, Brasil",,
2020-06-06 16:32:56,Só quando vejo que ela tá pra gozar  q paro de brincar com a língua,gabryelle_gvv,"Minas Gerais, Brasil",,
2020-06-06 16:33:00,"RT @Marysa191988: La derecha crea empleos precarios, la izquierda paro de calidad.",tariqsanjose,Madrid,,
2020-06-06 16:33:01,@dvsk80 Estava aqui na varanda a pensar na mesma coisa. Não paro desde as 13h...,NegaoDaPirocaZ,,,
2020-06-06 16:33:00,RT @PatSuperpat2: @Maribel93725585 @abalosmeco @iescolar @Renfe @Yolanda_Diaz_ @JesusCintora Renfe completa el aforo de pasajeros en sus tr…,SoniaCid40,,,
2020-06-06 16:33:01,"RT @DonghyuksLover: En chile te MATAN por ser indígena.

Soy mujer, tengo 23 años y soy atacameña reconocida por la comunidad de Toconao; h…",annxgil,smae sorras ,,
2020-06-06 16:33:00,"RT @Tiemposalvaje: Junio colas del hambre, ERTE sin cobrar,paro y pobreza ¿el votante del PSOE qué le contará a su familia?..",Luiselejalde,,,
2020-06-06 16:33:01,RT @omarbula: Gracias a Trump...,Vizzpat,"West Windsor, NJ",,
2020-06-06 16:33:02,"RT @catt_calavera: Me da un chingo de coraje que digan que el coronavirus no existe.

Falleció el papá de uno de mis mejores amigos, la tía…",ccruist,México,,
2020-06-06 16:33:03,"RT @JordiMasFont: 7-Espero q valga de reflexión a las personas que hoy están en ERTE y peligra su puesto de trabajo, para las personas que…",Ninona62,#JoSócCDR  #FuckVox,,
2020-06-06 16:33:03,"RT @isalomu3: Señoras, señores....

Me acaban de comunicar, que el próximo lunes, me incorporo a mi puesto de trabajo.... se acabó el ERTE!…",buentiosi,,,
2020-06-06 16:33:03,"RT @EugeniodOrs_: No se está hablando mucho de que Montilla ha fichado por Enagás, trabajará desde su despacho oficial de expresidente, con…",Harlock11746532,,,
2020-06-06 16:33:05,"RT @perikles57571: Donald Trump está dando el ejm. como se trata a los violentistas zurdos, como trato a la OMS, y ahora bajo el desempleo…",wantesillos,,,
2020-06-06 16:33:06,"RT @Aranciojelyfish: ※再掲
『绿谷总受哨兵向导PARO』 https://t.co/6cuPWprdsm",MizzGamer,,,
2020-06-06 16:33:06,RT @pagina12: Paro y movilización en Uruguay contra el ajuste en plena pandemia https://t.co/XZbGHVKgRQ,MarEdu20,Por el Mundo,,
2020-06-06 16:33:07,RT @IrvingGatell: Información básica sobre las AFORES.,nisa2906,,,
2020-06-06 16:33:08,"RT @montesinospablo: Ha concluido el luto oficial por las víctimas y seguimos sin saber el numero real de fallecidos por coronavirus.

Marl…",RequenMartinez,España,,
2020-06-06 16:33:08,Kkkkkkkkkkkkkk nem sou viciado,Jos71233820,"Ceilândia, Brasília",,
2020-06-06 16:33:09,Mirando mi galeria por ahi encuentro esta nude que me mando amiga. Se me paro ni bien la vi https://t.co/b7IVEvujau,yhuevofrito,Chascomus,,
2020-06-06 16:33:09,RT @JavierArocaA: Pues resulta que el entusiasmo sobre las cifras del paro en EEUU era un error estadístico .  Y ėstos no son epidemiólogos.,AdelaMontesinos,,,
2020-06-06 16:33:09,"Acho que ngm mais me aguenta com os sorteios no insta, juro que quando eu ganhar um eu paro",dessahSielski,Onde o grêmio estiver ,,
2020-06-06 16:33:11,"RT @EugeniodOrs_: No se está hablando mucho de que Montilla ha fichado por Enagás, trabajará desde su despacho oficial de expresidente, con…",_JARINCON,españa,,
2020-06-06 16:33:12,"RT @EugeniodOrs_: No se está hablando mucho de que Montilla ha fichado por Enagás, trabajará desde su despacho oficial de expresidente, con…",Pacorrote1,,,
2020-06-06 16:33:13,"@Infonavit @AyudaInfonavit y para los que continúan pagando (terminar los 30 años de pago), pero ya tienen más de 1… https://t.co/iLFoDvMZQe",Pgsso13,México,,
2020-06-06 16:33:13,"RT @SergioM57671815: @brozoxmiswebs Si uno viera, es que el gobierno ya paro sus obras faraonicas y dirigió el presupuesto para enfrentar l…",mayiyo63,,,
2020-06-06 16:33:14,".@VannPrescott Esto me suena, no decían que si no ganaba AMLO iban a soltar al Tigre, SOY APARTIDISITA, es inhumano… https://t.co/GR0bALNIOQ",veronicaav59,"Nonoalco, Benito Juárez",,
2020-06-06 16:33:14,Desciende el desempleo en EEUU.,RomeroPiriz,"Pocitos, Montevideo, Uruguay",,
2020-06-06 16:33:15,"RT @EugeniodOrs_: No se está hablando mucho de que Montilla ha fichado por Enagás, trabajará desde su despacho oficial de expresidente, con…",gme_javier,,,
2020-06-06 16:33:15,"RT @mujer_alienada: No paro de mirar la ilustración y solo veo ""compañerismo"". ¿Qué mente perturbada ve machismo ahí? 🤦🏻‍♀️🤦🏻‍♀️",Harlock11746532,,,
2020-06-06 16:33:20,"RT @DonghyuksLover: En chile te MATAN por ser indígena.

Soy mujer, tengo 23 años y soy atacameña reconocida por la comunidad de Toconao; h…",lavanderguy,"Valparaíso, Chile",,
2020-06-06 16:33:25,É hoje que eu não paro de chorar,thaisscarduaa1,Big field,,
2020-06-06 16:33:25,"RT @_menorM_: caralho, nao paro de pensar nela nunk ?",Tamires_linda1,"São Gonçalo, Brasil",,
2020-06-06 16:33:26,"RT @GianinoGian: #LopezDestruyendoMexico y burlándose de los trabajadores.
Morena impulsa iniciativa para que los trabajadores desempleados…",Zaha023,,,
2020-06-06 16:33:26,https://t.co/vNAAHWllq3,NTrachiotis,Ελευσινα,,
2020-06-06 16:33:27,RT @rzpostura: igual balão não paro mais de subir 🙌,RoncadoLote,"Rio de Janeiro, Brasil",,
2020-06-06 16:33:27,"@covissmijares @JJDiazMachuca @lopezobrador_ @HLGatell @zoerobledo @m_ebrard @adoptaunmedico Totalmente de acuerdo,… https://t.co/PfV1Zd2tWx",lagunera2010,,,
2020-06-06 16:33:28,RT @raideraguila: @CitlaHM @rafitarg Así le vamos a exijir al KKS dónde están presos los corruptos del NAIM los huachicoleros y demás trans…,smurf1279,Jalisco,,
2020-06-06 16:33:28,"fav que mando uma bandeira na dm
🇧🇷: te deitava no murro 
🇩🇪gostaria de ser amiguinho 
🇪🇸: te amo 
🇦🇷: te beijava m… https://t.co/6MMTdZSeSV",JBugim,"Belo Horizonte, Brasil",,
2020-06-06 16:33:28,"RT @EugeniodOrs_: No se está hablando mucho de que Montilla ha fichado por Enagás, trabajará desde su despacho oficial de expresidente, con…",madejor,"Madrid, España",,
2020-06-06 16:33:29,Joana no veterinário e eu não paro de chorar,gabriele_luizaa,"Alvorada, Brasil",,
2020-06-06 16:33:28,¿Qué pensará la gente cuando me paro en frente de sus casas a tomarle fotos a las puertas? https://t.co/GaA6YDoKev,lauralucia,"Brighton, UK",,
2020-06-06 16:33:29,"RT @EugeniodOrs_: No se está hablando mucho de que Montilla ha fichado por Enagás, trabajará desde su despacho oficial de expresidente, con…",urii__94,"Sant Boi, Barcelona",,
2020-06-06 16:33:29,"Incontinencia= Mayor en parto
Riesgo de paro = Ambos
Riesgo de muerte materna= Ambos
Mayor beneficio para feto =Par… https://t.co/ffjhpgHOL9",thomas1126,Cali. Co.,,
2020-06-06 16:33:30,"RT @EugeniodOrs_: No se está hablando mucho de que Montilla ha fichado por Enagás, trabajará desde su despacho oficial de expresidente, con…",veintimillapier,"Comunidad Valenciana, España",,
2020-06-06 16:33:30,RT @alonso_dm: 23 ministerios y no sé cuántos nombramientos de altos cargos el último mes –por no hablar de los millones a sindicatos y pat…,encarnitamarics,,,
2020-06-06 16:33:31,"RT @OscarOrtizE2: El terrorista Petro y sus Camaradas de Fecode, buscan llegar a las elecciones del 2022 con el país en hambre, desempleo y…",gerardo34975086,,,
2020-06-06 16:33:31,"RT @EugeniodOrs_: No se está hablando mucho de que Montilla ha fichado por Enagás, trabajará desde su despacho oficial de expresidente, con…",inmensaMinoria_,Madrid,,
2020-06-06 16:33:31,"RT @EugeniodOrs_: No se está hablando mucho de que Montilla ha fichado por Enagás, trabajará desde su despacho oficial de expresidente, con…",Libra7415,,,
2020-06-06 16:33:32,"RT @Aranciojelyfish: ※再掲
『绿谷总受哨兵向导PARO』 https://t.co/6cuPWprdsm",softlybkg,she/her ,,
2020-06-06 16:33:33,"RT @y_richard10: Parou de seguir eu paro também,vc não é famoso e eu não sou seu fã.",_raaycrf_,,,
2020-06-06 16:33:34,"Una vergüenza de Gobierno...!!

https://t.co/j4P6buwMHd",franalmarza07,España,,
2020-06-06 16:33:35,"RT @Anahata_1: El facha de Trump ha creado 2,5 millones de empleos y aquí cerca de un millón sin cobrar el ERTE desde hace tres meses.

Per…",annitab74,,,
2020-06-06 16:33:35,"RT @EugeniodOrs_: No se está hablando mucho de que Montilla ha fichado por Enagás, trabajará desde su despacho oficial de expresidente, con…",EsterLdo,,,
2020-06-06 16:33:37,"RT @Germanchos: ""Los alivios orientados a los asociados que hemos trabajado con la asamblea de asociados y los directivos en @Grupo_Coomeva…",AristizabalOssa,"Cali, Colombia",,
2020-06-06 16:33:37,"RT @EugeniodOrs_: No se está hablando mucho de que Montilla ha fichado por Enagás, trabajará desde su despacho oficial de expresidente, con…",Laurysreyes2,,,
2020-06-06 16:33:38,"RT @Cristian_2_27: Es tendencia #GraciasMacri?

 Motivos :

✅ Deuda a 100 años
✅ FMI
✅ Inflación y devaluación récords
✅ Pobreza 40%
✅ Dese…",merlino_daniel,Argentina.,,
2020-06-06 16:33:40,Viciei em dungeons só paro quando pegar lvl 200 flw,oMiojao,"Maringá, Brasil",,
2020-06-06 16:33:42,"🔉 Sigue de paro las líneas 148, ex Halcón, todos sus ramales, y 164 Empresa San Vicente. Por problema salarial. @DIEGOPFERNANDEZ",HugoPalamara,,,
2020-06-06 16:33:43,Mano muito bom hahahahahaha eu não paro de rir disso vsf!!!!!!,thierryh__,"São Paulo, Brasil",,
2020-06-06 16:33:43,RT @ImpalerLucas_97: Que ganas de correrle la tela y romperle todo el culo a Vale Degenaro... hasta que le rebalse la leche no paro. https:…,ImpalerLucas_97,,,
2020-06-06 16:33:44,@FedemedicaC @Fedsalud @MedicoFernandez @PROMEDICOS @ColegioMedicoCo rama judicial los primeros con  trajes de bios… https://t.co/BiYaiW95cF,BorreBarraza,"Medellín, Colombia ",,
2020-06-06 16:33:44,"RT @Sombra582: Y tanto!!! Pregúntale al amigo de Sánchez, para el que acaban de crear un puesto para poder colocarlo.",GemaMena,Planet Earth,,
2020-06-06 16:33:45,"só queria dizer que só paro segunda, hoje nem gps localiza 12horas de lowzin chamaaaa fio",lucasalbertoo,,,
2020-06-06 16:33:46,"RT @urielarcia: Tiren paro con un rt plebes, es mi tío por parte de mi mamá. :/ https://t.co/MV4nKsgyFi",ElMannyVega,"Culiacán, Sinaloa",,
2020-06-06 16:33:49,"RT @FrayJosepho: El turismo en la ruina, los autónomos desesperados, muchas empresas cerradas, subidas asfixiantes de impuestos, aumento br…",ChismeniqueP,ESPAÑA,,
2020-06-06 16:33:51,RT @FroilLannister: ¿Cuándo va a llegar el ERTE de Inditex que todos los progres y medios afines anunciaban desde el primer día del Estado…,pescuezodepato,,,
2020-06-06 16:33:56,RT @dafcoronado: wey pinche uanl pitera alchile muchas familas no cuentan con el dinero para pagar las cuotas por desempleo a causa de la p…,pamdhdz,"Monterrey, Nuevo León",,
2020-06-06 16:33:57,Me paro al lado de los cabros y con cuea les llego a la rodilla,nami_shiii,Chile tengo hambre,,
2020-06-06 16:33:58,"RT @dlacalle: 8,3 millones de personas cobrando algún tipo de subsidio de desempleo (parados + ERTE + prestación extraordinaria por cese de…",ConchitaCgc1112,,,
2020-06-06 16:34:00,"RT @espacio1001fa: Óscar Andrade en defensa del derecho de huelga.

""La circunstancia del mensaje que damos es en el medio de una pandemia,…",_edu31,"San José, Uruguay",,
2020-06-06 16:33:59,"RT @tigreguanaco: En un año de gobierno celeste naranja:
1. La pobreza aumento 35%
2. El PIB cayó de 10 a 15 puntos
3. El desempleo aumento…",Bob19235250,,,
2020-06-06 16:34:01,"RT @gabrielbeblo: Eu não sei se sou só eu,mas as vezes acho a pandemia uma coisa tão surreal!Eu paro e penso “isso tá mesmo acontecendo?

A…",SterPrincesinha,"Teixeira de Freitas, Brasil",,
2020-06-06 16:34:05,"@LujArt_ HA LLEGADO MI MOMENTO

Girasoles, nomeolvides, lirio de los valles, crisantemos, camelias y ya paro que me emociono JAHAGA",_judithN,,,
2020-06-06 16:34:07,"@palmaresvive Eu sou a Tayane, sou estudante de arquitetura e venho diretamente do meu país Messejana, em Fortaleza… https://t.co/cdPxZgAMf5",djabeissomulher,"Fortaleza, Brasil",,
2020-06-06 16:34:07,RT @spitta1969: Kichi dijo que había 40 mil millones de estadounidenses desempleados?,patitoghi,,,
2020-06-06 16:34:09,louis m llega como a la oreja listo no paro de llorar q pequeñito,light91s,,,
2020-06-06 16:34:10,"«Es que hay mucho paro, y la gente esta sin trabajar y sin hacer nada y claro, a la gente le da por hacer cualquier… https://t.co/iTiR3561bp",LaisecaA,"Buenos Aires, Argentina.",,
2020-06-06 16:34:10,"RT @aetchebarne: Mal que le pese a los marxistas, el mercado de EEUU está volando, en mayo recuperó 2,5 millones de empleos y el desempleo…",andres_chipo,"Aguaray, Salta, Argentina",,
2020-06-06 16:34:13,"RT @Portafolioco: Desempleados recibirán auxilio económico de 160.000 pesos https://t.co/HGeGqIMBeo

► Las cajas de compensación familiar s…",feryoseth,Santa. Marta,,
2020-06-06 16:34:13,@clipana1 @WillyTolerdoo Pero cuando ha creado el pp puestos de trabajo que vergüenza si se han tirado 8 años recor… https://t.co/JYQQQ3WJpS,christiandiez_7,"Cantabria, España",,
2020-06-06 16:34:13,"RT @Tiemposalvaje: Junio colas del hambre, ERTE sin cobrar,paro y pobreza ¿el votante del PSOE qué le contará a su familia?..",Salva_Escudero,El Morche y Torre d Benagalbón,,
2020-06-06 16:34:14,"RT @ELTIEMPO: Índice de desempleo en EE. UU. baja al 13,3 por ciento 💼.

La cifra sorprendió a los analistas, que esperaban que el dato cre…",shagui19022193,,,
2020-06-06 16:34:17,"RT @HugoPalamara: 🔉 Sigue de paro las líneas 148, ex Halcón, todos sus ramales, y 164 Empresa San Vicente. Por problema salarial. @DIEGOPFE…",DIEGOPFERNANDEZ,Ciudad Autónoma de Buenos Aire,,
2020-06-06 16:34:19,NO PARO D LLROAR,ephiqny,⠀ ⠀ ⠀,,
2020-06-06 16:34:20,"@ibjmartinez @JavierdeCaceres @albasenve Lo que está haciendo  la izquierda es una vergüenza, a base de Decretos, s… https://t.co/kPWXtIjaA0",marca93134716,,,
2020-06-06 16:34:22,"RT @_menorM_: caralho, nao paro de pensar nela nunk ?",wlcria_22,"Chile, Terra do $ 🇨🇱",,
2020-06-06 16:34:22,"RT @TomasGabrieel: Mi cabeza me esta pudriendo, no paro de pensar",mikaacano2004,,,
